TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Sender Account,Receiver Account,Sender Country,Receiver Country,Sender Currency,Receiver Currency,Account Status,Invalid Pin Status,Invalid pin retry limits,Invalid pin retry count
TX001191,AC00361,1923.60,20/12/2024 15:12,Transfer,Raleigh,D000099,121.251.61.69,M077,Mobile,39,Engineer,66,3,13879.33,NaN/NaN/NaN NaN:NaN,SA003018,RA003710,Canada,Belgium,EUR,AUD,Active,Valid,3,1
TX001192,AC00993,1974.87,05/05/2024 07:13,Debit,Miami,D000877,99.217.26.121,M012,Mobile,44,Nurse,144,3,43975.73,21/01/2024 05:47,SA007265,RA009106,Netherlands,UK,GBP,AUD,Inactive,Valid,3,0
TX001193,AC00414,4742.30,06/07/2024 17:16,Withdrawal,Mesa,D000341,3.28.153.176,M048,Branch,35,Consultant,167,3,8393.82,22/12/2023 07:30,SA006791,RA005904,Canada,France,GBP,AUD,Suspended,Invalid,3,2
TX001194,AC00804,3607.96,04/04/2023 17:19,Withdrawal,Denver,D000291,3.200.38.56,M001,Online,74,Lawyer,113,1,29261.98,22/01/2023 21:12,SA001823,RA001386,Australia,Canada,AUD,EUR,Flagged,Valid,3,1
TX001195,AC00611,3078.08,05/01/2023 20:53,Transfer,Austin,D000304,190.0.255.27,M043,Branch,32,Developer,150,1,15868.59,23/03/2023 20:41,SA006235,RA000011,Italy,France,EUR,GBP,Active,Locked,3,3
TX001196,AC00059,3396.87,29/01/2024 12:36,Withdrawal,Houston,D000311,243.192.5.50,M034,ATM,44,Nurse,161,1,20805.54,NaN/NaN/NaN NaN:NaN,SA006160,RA008848,Australia,Belgium,EUR,AUD,Active,Valid,3,3
TX001197,AC00540,3590.46,29/07/2024 19:12,Transfer,Chicago,D000091,133.83.50.53,M011,Online,40,Engineer,25,2,31043.01,NaN/NaN/NaN NaN:NaN,SA001110,RA005001,Canada,Netherlands,USD,CAD,Inactive,Valid,3,3
TX001198,AC00015,2868.08,07/11/2024 17:56,Debit,Denver,D000026,45.53.83.43,M042,Online,59,Accountant,38,3,29819.91,29/10/2023 06:16,SA001364,RA003017,France,Australia,GBP,EUR,Suspended,Invalid,3,0
TX001199,AC00901,4940.82,13/05/2024 16:28,Credit,New York,D000903,216.73.158.7,M037,POS,63,Engineer,130,3,12754.79,NaN/NaN/NaN NaN:NaN,SA004620,RA009257,Netherlands,UK,CAD,EUR,Active,Locked,3,2
TX001200,AC00647,3689.94,27/04/2023 03:15,Transfer,Los Angeles,D000401,127.184.150.86,M051,Branch,58,Developer,188,3,37807.85,NaN/NaN/NaN NaN:NaN,SA003285,RA005081,Belgium,UK,EUR,GBP,Flagged,Invalid,3,0
TX001201,AC00055,362.98,11/01/2023 04:45,Debit,Atlanta,D000565,118.40.194.104,M084,ATM,62,Doctor,48,2,12251.27,23/05/2023 13:14,SA007014,RA004264,Belgium,Canada,CAD,CAD,Flagged,Locked,3,0
TX001202,AC00267,244.22,20/10/2024 10:46,Withdrawal,Mesa,D000748,224.36.233.119,M011,Mobile,37,Nurse,171,5,13154.08,NaN/NaN/NaN NaN:NaN,SA006527,RA008929,Australia,Germany,CAD,USD,Suspended,Locked,3,1
TX001203,AC00607,1992.07,15/04/2023 09:10,Debit,Mesa,D000834,113.237.228.241,M052,ATM,27,Nurse,104,3,17173.64,NaN/NaN/NaN NaN:NaN,SA001305,RA009561,Netherlands,Canada,CAD,CAD,Active,Locked,3,2
TX001204,AC00393,1479.56,07/06/2023 14:50,Withdrawal,Mesa,D000049,218.58.98.195,M021,Branch,45,Sales,154,2,26695.02,10/04/2023 02:20,SA006625,RA006493,Spain,Australia,EUR,AUD,Suspended,Invalid,3,1
TX001205,AC00136,2234.05,12/05/2023 01:33,Debit,Atlanta,D000122,82.80.68.113,M050,ATM,29,Doctor,63,1,35503.14,18/01/2023 21:13,SA002058,RA009148,Belgium,Italy,EUR,EUR,Active,Valid,3,3
TX001206,AC00474,4695.20,17/10/2023 08:17,Credit,Austin,D000184,175.58.47.90,M073,Branch,19,Analyst,141,4,46574.15,NaN/NaN/NaN NaN:NaN,SA004730,RA003065,Italy,France,GBP,EUR,Suspended,Invalid,3,1
TX001207,AC00412,496.35,24/09/2024 22:46,Transfer,Boston,D000548,71.231.92.62,M009,Online,45,Nurse,75,5,27571.66,NaN/NaN/NaN NaN:NaN,SA005579,RA009557,France,France,AUD,AUD,Inactive,Locked,3,3
TX001208,AC00314,880.42,31/03/2023 19:03,Debit,Chicago,D000269,225.190.212.160,M091,Branch,67,Lawyer,161,2,16533.32,NaN/NaN/NaN NaN:NaN,SA008030,RA008485,UK,Netherlands,EUR,EUR,Flagged,Valid,3,1
TX001209,AC00254,4207.31,04/06/2023 15:56,Debit,Seattle,D000430,210.156.45.115,M008,Online,57,Designer,158,5,48380.24,15/02/2023 00:38,SA008977,RA009811,Italy,Australia,AUD,CAD,Inactive,Invalid,3,0
TX001210,AC00678,1642.71,09/08/2023 02:11,Transfer,Austin,D000891,34.49.57.133,M009,Online,41,Student,130,5,48872.79,05/05/2023 23:19,SA005831,RA007876,Belgium,Canada,EUR,CAD,Flagged,Invalid,3,0
TX001211,AC00514,4011.91,22/09/2023 01:15,Credit,Phoenix,D000608,174.254.162.117,M031,ATM,67,Analyst,188,5,21867.81,NaN/NaN/NaN NaN:NaN,SA000506,RA000560,Australia,Canada,CAD,EUR,Active,Invalid,3,0
TX001212,AC00621,3021.09,06/07/2024 01:09,Credit,Atlanta,D000640,94.78.170.159,M093,ATM,74,Doctor,151,1,23396.62,15/12/2023 23:16,SA008835,RA009515,Spain,France,EUR,GBP,Inactive,Invalid,3,3
TX001213,AC00554,2610.05,02/12/2023 08:55,Transfer,Boston,D000025,33.39.152.103,M063,Branch,37,Lawyer,46,3,29675.41,14/01/2023 21:30,SA003292,RA006888,Netherlands,Italy,USD,EUR,Active,Valid,3,1
TX001214,AC00490,3251.26,08/06/2023 16:44,Debit,Chicago,D000277,124.140.162.226,M075,Mobile,32,Accountant,125,3,11136.52,30/04/2023 22:56,SA006083,RA000697,Canada,Spain,USD,GBP,Suspended,Invalid,3,1
TX001215,AC00623,2175.23,10/06/2023 05:32,Withdrawal,Miami,D000615,132.159.24.243,M030,ATM,77,Designer,130,4,46829.96,01/04/2023 03:10,SA003264,RA003091,Belgium,Netherlands,EUR,AUD,Flagged,Invalid,3,2
TX001216,AC00706,3536.88,19/08/2023 07:50,Debit,Dallas,D000990,38.218.158.162,M069,Mobile,22,Student,56,3,965.75,NaN/NaN/NaN NaN:NaN,SA003579,RA000256,Italy,Spain,CAD,AUD,Flagged,Valid,3,3
TX001217,AC00452,4154.40,25/02/2023 11:54,Transfer,New York,D000650,82.49.212.24,M065,ATM,72,Developer,20,5,49063.55,NaN/NaN/NaN NaN:NaN,SA006659,RA006270,Italy,Germany,GBP,AUD,Flagged,Invalid,3,3
TX001218,AC00343,2438.35,13/01/2024 20:53,Transfer,Phoenix,D000833,243.197.146.78,M092,ATM,40,Consultant,23,3,11106.37,NaN/NaN/NaN NaN:NaN,SA003801,RA001099,UK,USA,USD,USD,Inactive,Locked,3,3
TX001219,AC00689,4364.15,12/08/2024 10:54,Withdrawal,Houston,D000595,119.120.194.175,M090,Online,42,Student,79,4,48244.68,25/04/2024 20:05,SA008384,RA001533,Spain,USA,CAD,AUD,Inactive,Locked,3,3
TX001220,AC00704,1983.55,16/03/2023 22:30,Debit,Raleigh,D000927,128.198.34.239,M056,ATM,67,Student,137,1,20719.14,NaN/NaN/NaN NaN:NaN,SA005569,RA002174,Canada,Germany,GBP,CAD,Suspended,Valid,3,0
TX001221,AC00258,2432.34,02/07/2024 23:04,Credit,Phoenix,D000150,243.69.42.195,M059,Online,50,Sales,92,4,43044.91,06/09/2023 13:49,SA007149,RA002298,USA,Italy,EUR,EUR,Inactive,Valid,3,1
TX001222,AC00786,4489.15,18/09/2024 01:28,Withdrawal,Miami,D000235,2.1.212.177,M076,Branch,49,Architect,93,1,18423.61,NaN/NaN/NaN NaN:NaN,SA002242,RA000151,Belgium,Italy,EUR,EUR,Active,Invalid,3,0
TX001223,AC00233,1066.90,20/02/2023 00:13,Debit,Dallas,D000108,187.253.255.167,M076,Mobile,77,Analyst,131,4,26501.93,NaN/NaN/NaN NaN:NaN,SA002670,RA001735,Italy,Spain,AUD,EUR,Inactive,Locked,3,2
TX001224,AC00182,1958.73,07/11/2024 00:28,Debit,Raleigh,D000043,14.4.182.239,M054,POS,69,Analyst,126,3,16077.67,03/05/2024 05:29,SA002496,RA009748,Netherlands,Belgium,EUR,USD,Active,Locked,3,0
TX001225,AC00442,603.91,27/01/2024 04:36,Credit,Seattle,D000080,142.57.176.117,M004,POS,58,Manager,132,3,24221.41,NaN/NaN/NaN NaN:NaN,SA004118,RA008684,Netherlands,Belgium,GBP,EUR,Suspended,Locked,3,0
TX001226,AC00928,277.47,31/03/2023 15:07,Withdrawal,Boston,D000158,172.210.46.35,M060,Mobile,40,Manager,176,2,36934.31,NaN/NaN/NaN NaN:NaN,SA008190,RA002939,Spain,Germany,GBP,EUR,Suspended,Invalid,3,1
TX001227,AC00735,3735.60,15/08/2024 20:24,Credit,Mesa,D000182,11.61.136.134,M070,POS,74,Student,35,5,34634.90,NaN/NaN/NaN NaN:NaN,SA009262,RA001817,Germany,France,EUR,GBP,Inactive,Valid,3,2
TX001228,AC00906,4933.17,07/04/2023 03:03,Transfer,Boston,D000578,50.94.245.217,M019,POS,53,Consultant,26,4,43214.77,26/05/2023 01:36,SA007865,RA006225,Spain,Spain,AUD,GBP,Inactive,Locked,3,1
TX001229,AC00498,3409.18,25/01/2023 21:47,Credit,Chicago,D000216,254.233.21.246,M011,Online,24,Nurse,169,4,9805.76,NaN/NaN/NaN NaN:NaN,SA001250,RA005228,Belgium,Netherlands,EUR,USD,Inactive,Valid,3,3
TX001230,AC00433,1122.56,23/09/2023 21:14,Transfer,Los Angeles,D000420,5.193.18.12,M025,POS,53,Designer,66,4,19350.78,NaN/NaN/NaN NaN:NaN,SA004863,RA007782,Italy,Australia,AUD,USD,Flagged,Locked,3,3
TX001231,AC00415,3443.15,03/08/2023 02:41,Debit,San Diego,D000866,131.234.143.223,M056,Branch,65,Doctor,167,4,40215.21,06/02/2023 02:20,SA001204,RA008751,France,Spain,GBP,AUD,Suspended,Locked,3,0
TX001232,AC00715,1184.49,25/07/2024 21:32,Debit,San Diego,D000795,172.86.101.46,M044,Branch,26,Designer,114,1,18709.15,NaN/NaN/NaN NaN:NaN,SA000718,RA001851,France,Netherlands,EUR,USD,Active,Invalid,3,0
TX001233,AC00803,4504.06,21/08/2023 23:53,Withdrawal,Boston,D000375,230.86.171.27,M083,ATM,38,Accountant,129,1,46751.45,NaN/NaN/NaN NaN:NaN,SA009975,RA003840,Germany,Australia,USD,USD,Suspended,Invalid,3,3
TX001234,AC00678,4271.21,24/08/2023 17:22,Withdrawal,Houston,D000080,56.201.249.163,M011,Branch,33,Teacher,53,4,30098.73,NaN/NaN/NaN NaN:NaN,SA008635,RA001668,Canada,Australia,GBP,USD,Active,Valid,3,0
TX001235,AC00192,2366.04,21/12/2024 16:10,Withdrawal,Miami,D000706,165.65.134.108,M046,POS,57,Developer,94,4,36705.87,NaN/NaN/NaN NaN:NaN,SA005037,RA007972,Australia,Germany,EUR,GBP,Flagged,Invalid,3,0
TX001236,AC00831,2460.05,01/12/2024 11:39,Debit,Miami,D000426,134.114.220.59,M049,Mobile,77,Designer,165,2,40646.88,23/08/2023 20:45,SA006771,RA006694,France,Germany,AUD,GBP,Flagged,Valid,3,0
TX001237,AC00369,316.53,07/10/2024 13:29,Debit,Raleigh,D000251,20.176.133.55,M048,ATM,49,Developer,88,2,5797.57,02/05/2023 10:02,SA001649,RA006081,Australia,Germany,CAD,AUD,Flagged,Invalid,3,3
TX001238,AC00166,4406.18,23/12/2023 05:04,Credit,San Diego,D000847,7.103.124.147,M060,Mobile,41,Analyst,159,1,22552.40,NaN/NaN/NaN NaN:NaN,SA000952,RA007396,Belgium,Belgium,CAD,EUR,Suspended,Valid,3,1
TX001239,AC00018,412.74,20/12/2023 22:44,Withdrawal,Denver,D000472,138.252.228.184,M092,Online,61,Developer,144,5,45523.14,NaN/NaN/NaN NaN:NaN,SA000890,RA002632,France,Netherlands,USD,EUR,Suspended,Invalid,3,3
TX001240,AC00583,4041.41,07/03/2023 02:10,Withdrawal,Miami,D000282,160.219.63.10,M089,ATM,29,Nurse,122,2,18336.93,13/02/2023 07:59,SA002802,RA008390,France,France,CAD,AUD,Active,Valid,3,2
TX001241,AC00051,2386.32,23/09/2023 04:39,Debit,Phoenix,D000968,18.70.238.196,M024,ATM,56,Engineer,111,1,39136.38,NaN/NaN/NaN NaN:NaN,SA006179,RA005387,Italy,UK,GBP,AUD,Active,Invalid,3,0
TX001242,AC00237,1382.71,28/06/2024 04:04,Credit,Seattle,D000068,250.189.136.53,M050,Online,34,Consultant,161,5,9148.50,NaN/NaN/NaN NaN:NaN,SA004985,RA000772,USA,Canada,CAD,EUR,Active,Invalid,3,0
TX001243,AC00800,3443.17,15/04/2024 00:26,Transfer,Chicago,D000665,45.138.188.138,M006,Mobile,63,Developer,97,5,32200.05,NaN/NaN/NaN NaN:NaN,SA007580,RA000855,UK,Spain,GBP,USD,Flagged,Invalid,3,1
TX001244,AC00953,658.96,02/10/2023 07:13,Transfer,Dallas,D000010,139.109.120.252,M078,ATM,47,Engineer,103,4,16292.32,24/01/2023 03:25,SA002003,RA008092,Australia,France,AUD,CAD,Suspended,Locked,3,0
TX001245,AC00068,126.69,07/08/2024 11:02,Debit,Chicago,D000206,140.252.4.0,M016,ATM,23,Manager,168,4,11916.06,30/04/2024 23:08,SA007260,RA001091,France,Italy,USD,EUR,Active,Valid,3,2
TX001246,AC00922,3757.46,30/10/2024 10:08,Withdrawal,Miami,D000119,238.234.27.6,M092,POS,63,Sales,112,5,45199.94,NaN/NaN/NaN NaN:NaN,SA009369,RA005514,Canada,Belgium,EUR,GBP,Inactive,Locked,3,2
TX001247,AC00999,1353.36,12/07/2024 18:33,Transfer,Raleigh,D000489,8.234.195.137,M044,Branch,72,Designer,149,4,10683.24,02/09/2023 14:56,SA009372,RA000024,Germany,Netherlands,CAD,AUD,Active,Valid,3,3
TX001248,AC00760,2811.52,15/05/2024 14:31,Debit,Dallas,D000699,235.193.160.195,M069,Branch,19,Architect,13,3,27223.18,NaN/NaN/NaN NaN:NaN,SA007052,RA001983,UK,UK,USD,CAD,Flagged,Invalid,3,2
TX001249,AC00393,1805.69,28/02/2024 05:18,Debit,Atlanta,D000476,153.38.199.162,M013,ATM,25,Lawyer,83,1,27983.13,NaN/NaN/NaN NaN:NaN,SA004896,RA009079,Spain,Belgium,GBP,USD,Inactive,Invalid,3,2
TX001250,AC00352,4054.68,18/03/2024 03:25,Credit,Austin,D000273,213.157.102.50,M062,Online,68,Developer,138,4,9476.07,NaN/NaN/NaN NaN:NaN,SA003133,RA005178,Netherlands,Italy,GBP,GBP,Active,Valid,3,1
TX001251,AC00639,2201.41,28/08/2023 18:28,Withdrawal,Seattle,D000926,172.218.41.241,M039,Online,58,Analyst,34,3,10243.74,NaN/NaN/NaN NaN:NaN,SA009929,RA004882,USA,Germany,USD,GBP,Suspended,Invalid,3,1
TX001252,AC00784,1558.50,13/03/2023 02:34,Withdrawal,New York,D000347,118.27.130.202,M080,Branch,37,Student,10,2,34700.14,NaN/NaN/NaN NaN:NaN,SA001075,RA004318,Spain,Germany,USD,CAD,Flagged,Locked,3,0
TX001253,AC00881,1294.41,03/06/2024 03:17,Debit,Los Angeles,D000909,181.145.167.183,M062,Online,40,Manager,59,3,5049.04,03/03/2024 06:38,SA002640,RA004334,Italy,Netherlands,EUR,EUR,Inactive,Valid,3,2
TX001254,AC00714,2001.39,26/11/2024 17:58,Transfer,Raleigh,D000556,251.208.178.186,M008,Branch,58,Lawyer,142,2,23350.85,NaN/NaN/NaN NaN:NaN,SA000313,RA002686,Netherlands,Germany,EUR,EUR,Flagged,Valid,3,3
TX001255,AC00663,970.11,19/01/2024 00:45,Transfer,Denver,D000623,151.75.239.206,M040,ATM,60,Designer,149,4,3049.37,NaN/NaN/NaN NaN:NaN,SA006065,RA007823,Netherlands,Australia,CAD,GBP,Flagged,Locked,3,1
TX001256,AC00445,1304.42,07/09/2024 22:40,Credit,Phoenix,D000363,87.92.10.161,M066,Branch,35,Nurse,176,4,26989.48,20/06/2024 08:48,SA005452,RA003093,USA,Netherlands,CAD,USD,Active,Invalid,3,3
TX001257,AC00167,1335.91,11/05/2023 14:04,Debit,Los Angeles,D000613,207.212.3.94,M095,POS,33,Consultant,121,2,37737.56,19/04/2023 05:22,SA003401,RA001164,Germany,Germany,GBP,GBP,Inactive,Locked,3,2
TX001258,AC00058,2647.73,10/11/2024 09:31,Withdrawal,New York,D000004,15.188.163.201,M082,Online,48,Architect,50,5,42419.42,25/04/2024 20:53,SA006286,RA005738,France,Spain,AUD,AUD,Inactive,Locked,3,3
TX001259,AC00549,567.96,08/12/2023 08:11,Credit,San Diego,D000063,137.42.50.85,M033,ATM,28,Student,100,3,27987.25,07/07/2023 10:41,SA002907,RA008141,France,UK,CAD,EUR,Inactive,Locked,3,0
TX001260,AC00203,3993.62,04/03/2023 02:41,Transfer,Los Angeles,D000946,210.172.139.188,M008,Online,52,Architect,65,1,13596.33,07/02/2023 05:32,SA009954,RA000204,Belgium,Belgium,CAD,AUD,Active,Valid,3,3
TX001261,AC00721,353.34,21/09/2023 15:14,Debit,Chicago,D000866,214.134.112.55,M066,POS,29,Designer,101,4,42117.92,NaN/NaN/NaN NaN:NaN,SA006642,RA002241,Belgium,UK,CAD,EUR,Suspended,Locked,3,0
TX001262,AC00687,407.16,14/05/2023 16:29,Withdrawal,Houston,D000095,112.153.37.251,M086,Online,56,Manager,60,4,9345.08,NaN/NaN/NaN NaN:NaN,SA003928,RA001104,Germany,Spain,EUR,GBP,Active,Valid,3,0
TX001263,AC00256,4860.27,22/09/2024 13:26,Credit,Denver,D000605,140.231.142.163,M085,Online,68,Architect,90,5,30067.14,NaN/NaN/NaN NaN:NaN,SA000464,RA002081,Australia,Spain,EUR,EUR,Flagged,Valid,3,2
TX001264,AC00598,272.35,14/07/2023 21:33,Credit,Raleigh,D000070,202.239.88.83,M063,Online,21,Developer,55,2,23950.93,NaN/NaN/NaN NaN:NaN,SA005506,RA006462,France,Belgium,CAD,EUR,Active,Valid,3,3
TX001265,AC00549,1051.10,20/07/2023 22:12,Transfer,New York,D000196,179.25.171.16,M068,Branch,21,Analyst,12,4,1747.89,NaN/NaN/NaN NaN:NaN,SA005188,RA007275,Australia,Canada,GBP,GBP,Flagged,Invalid,3,1
TX001266,AC00583,1841.76,30/04/2023 15:57,Transfer,Denver,D000250,243.24.187.70,M047,Online,33,Student,102,5,12485.78,NaN/NaN/NaN NaN:NaN,SA003161,RA003437,Spain,Netherlands,CAD,CAD,Suspended,Invalid,3,3
TX001267,AC00479,4482.40,19/06/2024 20:33,Credit,Houston,D000501,116.197.53.17,M037,POS,33,Nurse,144,2,12377.66,NaN/NaN/NaN NaN:NaN,SA005305,RA006778,Australia,France,GBP,GBP,Inactive,Locked,3,1
TX001268,AC00812,508.41,16/05/2024 02:34,Withdrawal,Mesa,D000187,168.247.168.74,M048,Online,27,Doctor,121,3,31384.12,NaN/NaN/NaN NaN:NaN,SA006367,RA001630,UK,Australia,EUR,CAD,Suspended,Invalid,3,3
TX001269,AC00573,179.01,21/04/2024 16:08,Withdrawal,Chicago,D000992,53.204.214.100,M033,POS,53,Manager,144,5,17774.29,NaN/NaN/NaN NaN:NaN,SA006477,RA003477,Belgium,Netherlands,GBP,USD,Active,Invalid,3,3
TX001270,AC00659,686.67,24/12/2023 14:54,Credit,Houston,D000526,169.247.167.221,M048,Online,21,Architect,40,3,43563.81,NaN/NaN/NaN NaN:NaN,SA009730,RA002227,Germany,Italy,GBP,CAD,Inactive,Invalid,3,2
TX001271,AC00677,236.64,11/07/2024 06:05,Transfer,Los Angeles,D000643,88.106.16.178,M011,POS,45,Analyst,126,2,25182.26,11/10/2024 14:22,SA002014,RA002758,UK,Australia,CAD,CAD,Active,Valid,3,3
TX001272,AC00642,244.98,17/11/2024 23:30,Transfer,San Diego,D000380,235.72.254.46,M014,ATM,44,Engineer,110,4,18859.65,NaN/NaN/NaN NaN:NaN,SA008615,RA000717,UK,Italy,USD,EUR,Inactive,Valid,3,2
TX001273,AC00552,2225.97,04/08/2024 19:56,Debit,San Diego,D000266,115.91.172.239,M032,POS,41,Developer,140,1,26199.06,06/08/2023 06:10,SA003851,RA003330,Belgium,Germany,AUD,AUD,Suspended,Locked,3,2
TX001274,AC00282,2503.54,13/02/2024 22:24,Transfer,Houston,D000855,251.14.209.45,M078,Online,29,Lawyer,116,2,11822.57,NaN/NaN/NaN NaN:NaN,SA005413,RA001618,Netherlands,Belgium,GBP,CAD,Inactive,Locked,3,2
TX001275,AC00752,1133.63,28/05/2024 18:05,Withdrawal,Denver,D000557,134.98.140.163,M038,POS,76,Doctor,43,1,44576.77,NaN/NaN/NaN NaN:NaN,SA009536,RA000418,Italy,Belgium,EUR,GBP,Inactive,Invalid,3,1
TX001276,AC00340,1870.27,06/02/2024 11:33,Transfer,New York,D000400,238.121.189.68,M097,Branch,43,Designer,73,3,41250.75,21/08/2023 01:20,SA002786,RA008411,Spain,Australia,AUD,EUR,Suspended,Invalid,3,1
TX001277,AC00442,114.23,18/09/2024 14:59,Withdrawal,New York,D000979,11.101.159.84,M078,POS,68,Doctor,153,4,5960.72,NaN/NaN/NaN NaN:NaN,SA002255,RA003311,France,Italy,EUR,USD,Inactive,Invalid,3,3
TX001278,AC00065,3639.39,15/01/2023 04:48,Debit,Raleigh,D000177,47.179.250.93,M055,Mobile,77,Developer,114,3,37608.60,NaN/NaN/NaN NaN:NaN,SA008716,RA009226,USA,Netherlands,GBP,USD,Suspended,Locked,3,1
TX001279,AC00612,578.15,24/05/2024 13:26,Credit,New York,D000529,37.149.12.42,M073,Branch,41,Designer,61,2,34518.40,NaN/NaN/NaN NaN:NaN,SA004286,RA004471,USA,Australia,EUR,AUD,Flagged,Valid,3,3
TX001280,AC00475,4784.89,09/04/2023 14:17,Debit,Los Angeles,D000940,251.91.228.7,M082,POS,44,Lawyer,124,4,47695.15,24/03/2023 01:10,SA004377,RA002742,Canada,Australia,EUR,CAD,Inactive,Locked,3,1
TX001281,AC00335,623.20,23/12/2024 12:35,Debit,Chicago,D000707,91.27.170.51,M057,POS,26,Student,28,1,35357.44,NaN/NaN/NaN NaN:NaN,SA006731,RA001040,Italy,Italy,CAD,USD,Active,Invalid,3,3
TX001282,AC00664,727.83,09/04/2024 21:50,Transfer,Austin,D000446,176.100.147.206,M037,Branch,45,Nurse,172,1,16083.32,22/10/2023 03:51,SA008605,RA000079,Netherlands,Germany,USD,AUD,Active,Locked,3,3
TX001283,AC00010,2698.07,19/06/2024 18:25,Debit,Mesa,D000650,7.42.240.136,M055,Mobile,33,Designer,119,1,12681.78,NaN/NaN/NaN NaN:NaN,SA003527,RA004673,Belgium,Germany,AUD,AUD,Suspended,Invalid,3,0
TX001284,AC00682,185.09,17/04/2024 21:17,Transfer,Seattle,D000815,110.138.182.20,M092,POS,54,Nurse,66,2,9929.99,NaN/NaN/NaN NaN:NaN,SA008546,RA004517,USA,UK,AUD,CAD,Suspended,Invalid,3,1
TX001285,AC00813,882.25,10/08/2024 07:51,Withdrawal,Phoenix,D000212,130.69.136.30,M033,ATM,25,Designer,146,5,16032.77,22/02/2023 03:28,SA003938,RA006030,Belgium,UK,USD,EUR,Inactive,Valid,3,0
TX001286,AC00592,1872.52,02/08/2024 18:38,Withdrawal,Dallas,D000166,162.158.169.33,M028,POS,35,Analyst,45,1,13435.82,31/01/2024 03:35,SA000568,RA001396,USA,Australia,GBP,EUR,Suspended,Valid,3,2
TX001287,AC00314,2449.67,16/07/2024 09:07,Transfer,Atlanta,D000046,111.230.145.105,M058,ATM,34,Lawyer,102,4,6595.48,NaN/NaN/NaN NaN:NaN,SA007524,RA007431,Australia,Germany,CAD,USD,Inactive,Invalid,3,1
TX001288,AC00577,1729.89,15/02/2023 14:14,Credit,New York,D000599,101.11.159.221,M073,Branch,67,Student,39,5,22042.96,NaN/NaN/NaN NaN:NaN,SA000061,RA005852,Australia,Italy,USD,EUR,Active,Locked,3,2
TX001289,AC00619,2299.68,27/03/2023 04:57,Debit,Phoenix,D000796,66.220.255.239,M057,Branch,39,Designer,76,5,45075.58,NaN/NaN/NaN NaN:NaN,SA000351,RA004236,Australia,France,USD,AUD,Inactive,Locked,3,1
TX001290,AC00062,1909.68,01/04/2023 09:14,Withdrawal,Dallas,D000940,40.40.198.62,M030,Online,48,Architect,96,2,24997.67,02/01/2023 11:58,SA002557,RA000984,USA,Canada,AUD,EUR,Inactive,Valid,3,3
TX001291,AC00332,2074.22,31/07/2023 09:06,Debit,Los Angeles,D000709,65.244.92.67,M021,Mobile,44,Lawyer,188,3,19332.25,NaN/NaN/NaN NaN:NaN,SA001944,RA002235,Canada,France,CAD,USD,Suspended,Locked,3,2
TX001292,AC00144,541.33,21/03/2024 17:23,Withdrawal,Dallas,D000396,236.95.36.221,M017,ATM,74,Teacher,75,1,45722.90,NaN/NaN/NaN NaN:NaN,SA002926,RA009357,Spain,Germany,GBP,EUR,Flagged,Valid,3,3
TX001293,AC00456,4512.07,09/09/2024 01:01,Transfer,New York,D000052,209.212.140.179,M002,POS,22,Student,92,1,42682.15,24/03/2023 13:27,SA004222,RA006123,Spain,Australia,CAD,AUD,Flagged,Valid,3,2
TX001294,AC00081,1990.03,05/10/2023 02:56,Transfer,Atlanta,D000013,124.61.65.80,M064,ATM,77,Manager,139,2,32994.23,17/04/2023 18:31,SA001704,RA008588,USA,Italy,AUD,CAD,Suspended,Locked,3,0
TX001295,AC00437,27.31,11/05/2024 11:31,Transfer,Phoenix,D000347,50.89.230.208,M060,Branch,23,Designer,27,4,47990.88,22/09/2024 02:29,SA005891,RA002309,USA,Germany,AUD,USD,Suspended,Valid,3,0
TX001296,AC00204,2518.39,21/01/2023 12:39,Transfer,Phoenix,D000838,2.219.213.85,M052,POS,30,Manager,27,2,15546.70,NaN/NaN/NaN NaN:NaN,SA006129,RA007807,UK,Italy,CAD,AUD,Flagged,Valid,3,0
TX001297,AC00195,794.28,25/08/2023 05:14,Debit,New York,D000369,39.102.165.160,M098,Mobile,62,Consultant,96,4,24950.74,NaN/NaN/NaN NaN:NaN,SA002723,RA005910,Italy,Germany,AUD,AUD,Flagged,Invalid,3,3
TX001298,AC00517,3832.29,14/12/2023 19:49,Debit,Raleigh,D000509,57.108.193.214,M023,Mobile,24,Student,93,5,5166.24,NaN/NaN/NaN NaN:NaN,SA007096,RA007237,Australia,France,USD,EUR,Inactive,Invalid,3,3
TX001299,AC00182,1660.73,17/04/2024 16:21,Withdrawal,Houston,D000178,203.254.142.201,M063,Mobile,50,Developer,97,1,21023.34,NaN/NaN/NaN NaN:NaN,SA009567,RA006090,UK,Germany,USD,CAD,Inactive,Locked,3,2
TX001300,AC00049,3968.19,15/12/2023 09:09,Credit,Denver,D000099,71.6.54.27,M099,Online,76,Developer,118,5,31768.73,NaN/NaN/NaN NaN:NaN,SA000867,RA008991,Netherlands,Belgium,GBP,USD,Flagged,Locked,3,2
TX001301,AC00277,2601.85,25/10/2023 03:11,Credit,Raleigh,D000365,237.163.29.33,M032,ATM,38,Designer,43,1,4249.10,NaN/NaN/NaN NaN:NaN,SA004805,RA008688,UK,UK,GBP,AUD,Flagged,Locked,3,2
